psc;latitude;longitude
68604;49.0424100662751;17.484168414626755
25791;49.56890903395349;14.533169918803987
27062;50.13695383915212;13.92625766234414
58272;49.67273655414634;15.633873144390243
43101;50.44498597594697;13.394025699621212
33151;49.895149322952776;13.419656783562463
75642;49.494068389655176;17.903653367528737
67904;49.29621176883365;16.661452363479924
26763;49.7682994031983;13.841238688059702
61300;49.21194242830354;16.622876268120365
79852;49.58926904906622;16.886708975212226
28201;50.05988972223629;14.841735758440384
28575;49.971889836013986;15.405873443356642
68603;49.07682195096154;17.43992004360577
67972;49.507120934823355;16.517715095818314
38402;48.99370202686916;14.148364663551401
50321;50.21112759815951;15.74909381799591
25063;50.19909911681416;14.55378013782224
37311;48.93314855904173;14.62040862828439
76824;49.31465751361746;17.475526290176717
25226;49.97821706469608;14.29982795528726
29430;50.40000051612245;14.807904634897959
29443;50.2699638129613;14.94805458739874
73553;49.901174794885456;18.417488381779435
56942;49.66730310132451;16.74302777748344
68305;49.27640968683181;16.88697272998696
55224;50.361569547450976;16.037675215294115
79065;50.32068992834008;17.08503028562753
79401;50.09197857923913;17.670846890065217
29431;50.369995161386136;14.869520442134213
25401;49.89013762200097;14.484335450777078
51757;50.155796916071424;16.419556019642858
35735;50.23963431851512;12.736413438909258
28509;49.78099252340824;15.019782140449438
75645;49.45923748035714;17.894952473511903
25073;50.15186803973774;14.596876813683009
50006;50.18529239089027;15.848685392546585
26272;49.561560242298086;13.973330654371358
46005;50.767442129446636;15.072429611660079
47006;50.691782539361704;14.549496282624114
25066;50.16279495163968;14.423563937484435
27023;50.02686975504587;13.860226636192662
53864;49.92900032586207;16.029305490517242
77000;;
28161;50.00211997784974;14.976890430699482
75125;49.54014479432454;17.4923284971223
41145;50.58601344888241;14.311634045513442
43983;50.13157788838863;13.317869252369668
41148;50.523584269069765;14.218195795348837
41771;50.605793730597014;13.788325641542288
53316;50.099392291221825;15.512202915658364
50346;50.20655601288988;15.981649861616805
39175;49.35880549320388;14.578697549919093
25246;49.93432776796875;14.38351024737216
56944;49.624864815985134;16.754027339033456
25072;50.231811477903044;14.486362998083427
76316;49.290127990502036;17.685806299389416
73401;49.85091456383312;18.562911545451694
53705;49.950067993427226;15.810213219561815
33021;49.69741011002506;13.262315649373432
25075;50.1785124531514;14.739542252436646
25724;49.866372792359414;14.814049834413204
58823;49.36715396432532;15.779701824029575
73995;49.64351004147884;18.742750019889282
27064;50.19288052650177;13.906732018374559
62100;49.25334553974;16.581000678640777
